Linecode(7),Pack Id,Pack Type,Pack Barcode,Pack Outer,Linecode(12),Ratio,All Sizes in Pack?,Pack Level,Linked Pack ID
B362988,90003,BH,1362988900031,30,B36298800003,30,N,SOLID,00003
B362988,90004,BH,1362988900048,30,B36298800004,30,N,SOLID,00004
B362988,90005,BH,1362988900055,8,B36298800001,1,Y,PACK,
B362988,90005,BH,1362988900055,8,B36298800002,5,Y,PACK,
B362988,90005,BH,1362988900055,8,B36298800003,1,Y,PACK,
B362988,90005,BH,1362988900055,8,B36298800004,1,Y,PACK,
B362989,00001,BH,1362989000013,1,B36298900001,1,N,SINGLE,
B362989,00002,BH,1362989000020,1,B36298900002,1,N,SINGLE,
B362989,00003,BH,1362989000037,1,B36298900003,1,N,SINGLE,
B362989,00004,BH,1362989000044,1,B36298900004,1,N,SINGLE,
B362989,90001,BH,1362989900016,30,B36298900002,30,N,SOLID,00002
B362989,90002,BH,1362989900023,30,B36298900003,30,N,SOLID,00003
B362989,90003,BH,1362989900030,30,B36298900004,30,N,SOLID,00004
B362989,90004,BH,1362989900047,30,B36298900001,30,N,SOLID,00001
B362989,90005,BH,1362989900054,17,B36298900002,4,Y,PACK,
B362989,90005,BH,1362989900054,17,B36298900003,5,Y,PACK,
B362989,90005,BH,1362989900054,17,B36298900004,7,Y,PACK,
B362989,90005,BH,1362989900054,17,B36298900001,1,Y,PACK,
B362990,00001,BH,1362990000019,1,B36299000001,1,N,SINGLE,
B362990,00002,BH,1362990000026,1,B36299000002,1,N,SINGLE,
B362990,00003,BH,1362990000033,1,B36299000003,1,N,SINGLE,
B362990,00004,BH,1362990000040,1,B36299000004,1,N,SINGLE,
B362990,90001,BH,1362990900012,40,B36299000001,40,N,SOLID,00001
B362990,90002,BH,1362990900029,40,B36299000002,40,N,SOLID,00002
B362990,90003,BH,1362990900036,40,B36299000003,40,N,SOLID,00003
B362990,90004,BH,1362990900043,40,B36299000004,40,N,SOLID,00004
B362990,90005,BH,1362990900050,8,B36299000001,1,Y,PACK,
B362990,90005,BH,1362990900050,8,B36299000002,4,Y,PACK,
B362990,90005,BH,1362990900050,8,B36299000003,1,Y,PACK,
B362990,90005,BH,1362990900050,8,B36299000004,2,Y,PACK,
B362990,90006,BH,1362990900067,20,B36299000001,20,N,SOLID,00001
B362990,90007,BH,1362990900074,20,B36299000002,20,N,SOLID,00002
B362990,90008,BH,1362990900081,20,B36299000003,20,N,SOLID,00003
B362990,90009,BH,1362990900098,20,B36299000004,20,N,SOLID,00004
B362991,00001,BH,1362991000018,1,B36299100001,1,N,SINGLE,
B362991,00002,BH,1362991000025,1,B36299100002,1,N,SINGLE,
B362991,00003,BH,1362991000032,1,B36299100003,1,N,SINGLE,
B362991,00004,BH,1362991000049,1,B36299100004,1,N,SINGLE,
B362991,90001,BH,1362991900011,40,B36299100002,40,N,SOLID,00002
B362991,90002,BH,1362991900028,40,B36299100003,40,N,SOLID,00003
B362991,90003,BH,1362991900035,40,B36299100004,40,N,SOLID,00004
B362991,90004,BH,1362991900042,40,B36299100001,40,N,SOLID,00001
B362991,90005,BH,1362991900059,17,B36299100002,5,Y,PACK,
B362991,90005,BH,1362991900059,17,B36299100003,4,Y,PACK,
B362991,90005,BH,1362991900059,17,B36299100004,5,Y,PACK,
B362991,90005,BH,1362991900059,17,B36299100001,3,Y,PACK,
B362991,90006,BH,1362991900066,20,B36299100002,20,N,SOLID,00002
B362991,90007,BH,1362991900073,20,B36299100003,20,N,SOLID,00003
B362991,90008,BH,1362991900080,20,B36299100004,20,N,SOLID,00004
B362991,90009,BH,1362991900097,20,B36299100001,20,N,SOLID,00001
B363020,00001,H,1363020000016,1,B36302000001,1,N,SINGLE,
B363020,00002,H,1363020000023,1,B36302000002,1,N,SINGLE,
B363020,00003,H,1363020000030,1,B36302000003,1,N,SINGLE,
B363020,00004,H,1363020000047,1,B36302000004,1,N,SINGLE,
B363020,90001,BH,1363020900019,26,B36302000001,26,N,SOLID,00001
B363020,90002,BH,1363020900026,26,B36302000002,26,N,SOLID,00002
B363020,90003,BH,1363020900033,26,B36302000003,26,N,SOLID,00003
B363020,90004,BH,1363020900040,26,B36302000004,26,N,SOLID,00004
B363020,90005,BH,1363020900057,7,B36302000001,1,Y,PACK,
B363020,90005,BH,1363020900057,7,B36302000002,3,Y,PACK,
B363020,90005,BH,1363020900057,7,B36302000003,1,Y,PACK,
B363020,90005,BH,1363020900057,7,B36302000004,2,Y,PACK,
B363021,00001,H,1363021000015,1,B36302100001,1,N,SINGLE,
B363021,00002,H,1363021000022,1,B36302100002,1,N,SINGLE,
B363021,00003,H,1363021000039,1,B36302100003,1,N,SINGLE,
B363021,00004,H,1363021000046,1,B36302100004,1,N,SINGLE,
B363021,90001,BH,1363021900018,26,B36302100002,26,N,SOLID,00002
B363021,90002,BH,1363021900025,26,B36302100003,26,N,SOLID,00003
B363021,90003,BH,1363021900032,26,B36302100004,26,N,SOLID,00004
B363021,90004,BH,1363021900049,26,B36302100001,26,N,SOLID,00001
B363021,90005,BH,1363021900056,18,B36302100002,4,Y,PACK,
B363021,90005,BH,1363021900056,18,B36302100003,5,Y,PACK,
B363021,90005,BH,1363021900056,18,B36302100004,6,Y,PACK,
B363021,90005,BH,1363021900056,18,B36302100001,3,Y,PACK,
B363024,00001,H,1363024000012,1,B36302400001,1,N,SINGLE,
B363024,00002,H,1363024000029,1,B36302400002,1,N,SINGLE,
B363024,00003,H,1363024000036,1,B36302400003,1,N,SINGLE,
B363024,00004,H,1363024000043,1,B36302400004,1,N,SINGLE,
B363024,90001,BH,1363024900015,18,B36302400001,18,N,SOLID,00001
B363024,90002,BH,1363024900022,18,B36302400002,18,N,SOLID,00002
B363024,90003,BH,1363024900039,18,B36302400003,18,N,SOLID,00003
B363024,90004,BH,1363024900046,18,B36302400004,18,N,SOLID,00004
B363024,90005,BH,1363024900053,10,B36302400001,1,Y,PACK,
B363024,90005,BH,1363024900053,10,B36302400002,4,Y,PACK,
B363024,90005,BH,1363024900053,10,B36302400003,2,Y,PACK,
B363024,90005,BH,1363024900053,10,B36302400004,3,Y,PACK,
B363025,00001,H,1363025000011,1,B36302500001,1,N,SINGLE,
B363025,00002,H,1363025000028,1,B36302500002,1,N,SINGLE,
B363025,00003,H,1363025000035,1,B36302500003,1,N,SINGLE,
B363025,00004,H,1363025000042,1,B36302500004,1,N,SINGLE,
B363025,90001,BH,1363025900014,18,B36302500002,18,N,SOLID,00002
B363025,90002,BH,1363025900021,18,B36302500003,18,N,SOLID,00003
B363025,90003,BH,1363025900038,18,B36302500004,18,N,SOLID,00004
B363025,90004,BH,1363025900045,18,B36302500001,18,N,SOLID,00001
B363025,90005,BH,1363025900052,15,B36302500002,5,Y,PACK,
B363025,90005,BH,1363025900052,15,B36302500003,3,Y,PACK,
B363025,90005,BH,1363025900052,15,B36302500004,4,Y,PACK,
B363025,90005,BH,1363025900052,15,B36302500001,3,Y,PACK,
B363026,00001,H,1363026000010,1,B36302600001,1,N,SINGLE,
B363026,00002,H,1363026000027,1,B36302600002,1,N,SINGLE,
B363026,00003,H,1363026000034,1,B36302600003,1,N,SINGLE,
B363026,00004,H,1363026000041,1,B36302600004,1,N,SINGLE,
B363026,90001,BH,1363026900013,18,B36302600001,18,N,SOLID,00001
B363026,90002,BH,1363026900020,18,B36302600002,18,N,SOLID,00002
B363026,90003,BH,1363026900037,18,B36302600003,18,N,SOLID,00003
B363026,90004,BH,1363026900044,18,B36302600004,18,N,SOLID,00004
B363026,90005,BH,1363026900051,10,B36302600001,1,Y,PACK,
B363026,90005,BH,1363026900051,10,B36302600002,4,Y,PACK,
B363026,90005,BH,1363026900051,10,B36302600003,2,Y,PACK,
B363026,90005,BH,1363026900051,10,B36302600004,3,Y,PACK,
B363027,00001,H,1363027000019,1,B36302700001,1,N,SINGLE,
B363027,00002,H,1363027000026,1,B36302700002,1,N,SINGLE,
B363027,00003,H,1363027000033,1,B36302700003,1,N,SINGLE,
B363027,00004,H,1363027000040,1,B36302700004,1,N,SINGLE,
B363027,90001,BH,1363027900012,18,B36302700002,18,N,SOLID,00002
B363027,90002,BH,1363027900029,18,B36302700003,18,N,SOLID,00003
B363027,90003,BH,1363027900036,18,B36302700004,18,N,SOLID,00004
B363027,90004,BH,1363027900043,18,B36302700001,18,N,SOLID,00001
B363027,90005,BH,1363027900050,15,B36302700002,5,Y,PACK,
B363027,90005,BH,1363027900050,15,B36302700003,3,Y,PACK,
B363027,90005,BH,1363027900050,15,B36302700004,4,Y,PACK,
B363027,90005,BH,1363027900050,15,B36302700001,3,Y,PACK,
C017914,00001,BH,2017914000017,1,C01791400001,1,N,SINGLE,
C017914,00002,BH,2017914000024,1,C01791400002,1,N,SINGLE,
C017914,00003,BH,2017914000031,1,C01791400003,1,N,SINGLE,
C017914,00004,BH,2017914000048,1,C01791400004,1,N,SINGLE,
C017914,00005,BH,2017914000055,1,C01791400005,1,N,SINGLE,
C017914,00006,BH,2017914000062,1,C01791400006,1,N,SINGLE,
C017914,00007,BH,2017914000079,1,C01791400007,1,N,SINGLE,
C017914,90001,BH,2017914900010,50,C01791400001,50,N,SOLID,00001
C017914,90002,BH,2017914900027,50,C01791400002,50,N,SOLID,00002
C017914,90003,BH,2017914900034,50,C01791400003,50,N,SOLID,00003
C017914,90004,BH,2017914900041,50,C01791400004,50,N,SOLID,00004
C017914,90005,BH,2017914900058,50,C01791400005,50,N,SOLID,00005
C017914,90006,BH,2017914900065,50,C01791400006,50,N,SOLID,00006
C017914,90007,BH,2017914900072,50,C01791400007,50,N,SOLID,00007
C017914,90008,BH,2017914900089,21,C01791400001,4,Y,PACK,
C017914,90008,BH,2017914900089,21,C01791400002,7,Y,PACK,
C017914,90008,BH,2017914900089,21,C01791400003,5,Y,PACK,
C017914,90008,BH,2017914900089,21,C01791400004,1,Y,PACK,
C017914,90008,BH,2017914900089,21,C01791400005,1,Y,PACK,
C017914,90008,BH,2017914900089,21,C01791400006,1,Y,PACK,
C017914,90008,BH,2017914900089,21,C01791400007,2,Y,PACK,
C017921,00001,BH,2017921000017,1,C01792100001,1,N,SINGLE,
C017921,00002,BH,2017921000024,1,C01792100002,1,N,SINGLE,
C017921,00003,BH,2017921000031,1,C01792100003,1,N,SINGLE,
C017921,00004,BH,2017921000048,1,C01792100004,1,N,SINGLE,
C017921,00005,BH,2017921000055,1,C01792100005,1,N,SINGLE,
C017921,00006,BH,2017921000062,1,C01792100006,1,N,SINGLE,
C017921,00007,BH,2017921000079,1,C01792100007,1,N,SINGLE,
C017921,90001,BH,2017921900010,50,C01792100001,50,N,SOLID,00001
C017921,90002,BH,2017921900027,50,C01792100002,50,N,SOLID,00002
C017921,90003,BH,2017921900034,50,C01792100003,50,N,SOLID,00003
C017921,90004,BH,2017921900041,50,C01792100004,50,N,SOLID,00004
C017921,90005,BH,2017921900058,50,C01792100005,50,N,SOLID,00005
C017921,90006,BH,2017921900065,50,C01792100006,50,N,SOLID,00006
C017921,90007,BH,2017921900072,50,C01792100007,50,N,SOLID,00007
C017921,90008,BH,2017921900089,25,C01792100001,4,Y,PACK,
C017921,90008,BH,2017921900089,25,C01792100002,7,Y,PACK,
C017921,90008,BH,2017921900089,25,C01792100003,6,Y,PACK,
C017921,90008,BH,2017921900089,25,C01792100004,1,Y,PACK,
C017921,90008,BH,2017921900089,25,C01792100005,2,Y,PACK,
C017921,90008,BH,2017921900089,25,C01792100006,2,Y,PACK,
C017921,90008,BH,2017921900089,25,C01792100007,3,Y,PACK,
C017922,00001,BH,2017922000016,1,C01792200001,1,N,SINGLE,
C017922,00002,BH,2017922000023,1,C01792200002,1,N,SINGLE,
C017922,00003,BH,2017922000030,1,C01792200003,1,N,SINGLE,
C017922,00004,BH,2017922000047,1,C01792200004,1,N,SINGLE,
C017922,00005,BH,2017922000054,1,C01792200005,1,N,SINGLE,
C017922,00006,BH,2017922000061,1,C01792200006,1,N,SINGLE,
C017922,00007,BH,2017922000078,1,C01792200007,1,N,SINGLE,
C017922,90001,BH,2017922900019,40,C01792200001,40,N,SOLID,00001
C017922,90002,BH,2017922900026,40,C01792200002,40,N,SOLID,00002
C017922,90003,BH,2017922900033,40,C01792200003,40,N,SOLID,00003
C017922,90004,BH,2017922900040,40,C01792200004,40,N,SOLID,00004
C017922,90005,BH,2017922900057,40,C01792200005,40,N,SOLID,00005
C017922,90006,BH,2017922900064,40,C01792200006,40,N,SOLID,00006
C017922,90007,BH,2017922900071,40,C01792200007,40,N,SOLID,00007
C017922,90008,BH,2017922900088,25,C01792200001,4,Y,PACK,
C017922,90008,BH,2017922900088,25,C01792200002,7,Y,PACK,
C017922,90008,BH,2017922900088,25,C01792200003,6,Y,PACK,
C017922,90008,BH,2017922900088,25,C01792200004,1,Y,PACK,
C017922,90008,BH,2017922900088,25,C01792200005,2,Y,PACK,
C017922,90008,BH,2017922900088,25,C01792200006,2,Y,PACK,
C017922,90008,BH,2017922900088,25,C01792200007,3,Y,PACK,
C017926,00001,BH,2017926000012,1,C01792600001,1,N,SINGLE,
C017926,00002,BH,2017926000029,1,C01792600002,1,N,SINGLE,
C017926,00003,BH,2017926000036,1,C01792600003,1,N,SINGLE,
C017926,00004,BH,2017926000043,1,C01792600004,1,N,SINGLE,
C017926,00005,BH,2017926000050,1,C01792600005,1,N,SINGLE,
C017926,00006,BH,2017926000067,1,C01792600006,1,N,SINGLE,
C017926,90001,BH,2017926900015,40,C01792600001,40,N,SOLID,00001
C017926,90002,BH,2017926900022,40,C01792600002,40,N,SOLID,00002
C017926,90003,BH,2017926900039,40,C01792600003,40,N,SOLID,00003
C017926,90004,BH,2017926900046,40,C01792600004,40,N,SOLID,00004
C017926,90005,BH,2017926900053,40,C01792600005,40,N,SOLID,00005
C017926,90006,BH,2017926900060,40,C01792600006,40,N,SOLID,00006
C017926,90007,BH,2017926900077,23,C01792600001,4,Y,PACK,
C017926,90007,BH,2017926900077,23,C01792600002,5,Y,PACK,
C017926,90007,BH,2017926900077,23,C01792600003,5,Y,PACK,
C017926,90007,BH,2017926900077,23,C01792600004,3,Y,PACK,
C017926,90007,BH,2017926900077,23,C01792600005,4,Y,PACK,
C017926,90007,BH,2017926900077,23,C01792600006,2,Y,PACK,
C018055,00001,BH,2018055000010,1,C01805500001,1,N,SINGLE,
C018055,00002,BH,2018055000027,1,C01805500002,1,N,SINGLE,
C018055,00003,BH,2018055000034,1,C01805500003,1,N,SINGLE,
C018055,00004,BH,2018055000041,1,C01805500004,1,N,SINGLE,
C018055,90001,BH,2018055900013,50,C01805500001,50,N,SOLID,00001
C018055,90002,BH,2018055900020,50,C01805500002,50,N,SOLID,00002
C018055,90003,BH,2018055900037,50,C01805500003,50,N,SOLID,00003
C018055,90004,BH,2018055900044,50,C01805500004,50,N,SOLID,00004
C018055,90005,BH,2018055900051,13,C01805500001,2,Y,PACK,
C018055,90005,BH,2018055900051,13,C01805500002,5,Y,PACK,
C018055,90005,BH,2018055900051,13,C01805500003,3,Y,PACK,
C018055,90005,BH,2018055900051,13,C01805500004,3,Y,PACK,
C018056,00001,BH,2018056000019,1,C01805600001,1,N,SINGLE,
C018056,00002,BH,2018056000026,1,C01805600002,1,N,SINGLE,
C018056,00003,BH,2018056000033,1,C01805600003,1,N,SINGLE,
C018056,00004,BH,2018056000040,1,C01805600004,1,N,SINGLE,
C018056,90001,BH,2018056900012,50,C01805600002,50,N,SOLID,00002
C018056,90002,BH,2018056900029,50,C01805600003,50,N,SOLID,00003
C018056,90003,BH,2018056900036,50,C01805600004,50,N,SOLID,00004
C018056,90004,BH,2018056900043,50,C01805600001,50,N,SOLID,00001
C018056,90005,BH,2018056900050,12,C01805600002,3,Y,PACK,
C018056,90005,BH,2018056900050,12,C01805600003,3,Y,PACK,
C018056,90005,BH,2018056900050,12,C01805600004,4,Y,PACK,
C018056,90005,BH,2018056900050,12,C01805600001,2,Y,PACK,
C018066,00001,H,2018066000016,1,C01806600001,1,N,SINGLE,
C018066,00002,H,2018066000023,1,C01806600002,1,N,SINGLE,
C018066,00003,H,2018066000030,1,C01806600003,1,N,SINGLE,
C018066,00004,H,2018066000047,1,C01806600004,1,N,SINGLE,
C018066,90001,BH,2018066900019,20,C01806600001,20,N,SOLID,00001
C018066,90002,BH,2018066900026,20,C01806600002,20,N,SOLID,00002
C018066,90003,BH,2018066900033,20,C01806600003,20,N,SOLID,00003
C018066,90004,BH,2018066900040,20,C01806600004,20,N,SOLID,00004
C018066,90005,BH,2018066900057,8,C01806600001,1,Y,PACK,
C018066,90005,BH,2018066900057,8,C01806600002,4,Y,PACK,
C018066,90005,BH,2018066900057,8,C01806600003,1,Y,PACK,
C018066,90005,BH,2018066900057,8,C01806600004,2,Y,PACK,
C018067,00001,H,2018067000015,1,C01806700001,1,N,SINGLE,
C018067,00002,H,2018067000022,1,C01806700002,1,N,SINGLE,
C018067,00003,H,2018067000039,1,C01806700003,1,N,SINGLE,
C018067,00004,H,2018067000046,1,C01806700004,1,N,SINGLE,
C018067,90001,BH,2018067900018,20,C01806700002,20,N,SOLID,00002
C018067,90002,BH,2018067900025,20,C01806700003,20,N,SOLID,00003
C018067,90003,BH,2018067900032,20,C01806700004,20,N,SOLID,00004
C018067,90004,BH,2018067900049,20,C01806700001,20,N,SOLID,00001
C018067,90005,BH,2018067900056,16,C01806700002,4,Y,PACK,
C018067,90005,BH,2018067900056,16,C01806700003,4,Y,PACK,
C018067,90005,BH,2018067900056,16,C01806700004,5,Y,PACK,
C018067,90005,BH,2018067900056,16,C01806700001,3,Y,PACK,
C018068,00001,H,2018068000014,1,C01806800001,1,N,SINGLE,
C018068,00002,H,2018068000021,1,C01806800002,1,N,SINGLE,
C018068,00003,H,2018068000038,1,C01806800003,1,N,SINGLE,
C018068,00004,H,2018068000045,1,C01806800004,1,N,SINGLE,
C018068,90001,BH,2018068900017,20,C01806800001,20,N,SOLID,00001
C018068,90002,BH,2018068900024,20,C01806800002,20,N,SOLID,00002
C018068,90003,BH,2018068900031,20,C01806800003,20,N,SOLID,00003
C018068,90004,BH,2018068900048,20,C01806800004,20,N,SOLID,00004
C018068,90005,BH,2018068900055,12,C01806800001,1,Y,PACK,
C018068,90005,BH,2018068900055,12,C01806800002,5,Y,PACK,
C018068,90005,BH,2018068900055,12,C01806800003,2,Y,PACK,
C018068,90005,BH,2018068900055,12,C01806800004,4,Y,PACK,
C018069,00001,H,2018069000013,1,C01806900001,1,N,SINGLE,
C018069,00002,H,2018069000020,1,C01806900002,1,N,SINGLE,
C018069,00003,H,2018069000037,1,C01806900003,1,N,SINGLE,
C018069,00004,H,2018069000044,1,C01806900004,1,N,SINGLE,
C018069,90001,BH,2018069900016,20,C01806900002,20,N,SOLID,00002
C018069,90002,BH,2018069900023,20,C01806900003,20,N,SOLID,00003
C018069,90003,BH,2018069900030,20,C01806900004,20,N,SOLID,00004
C018069,90004,BH,2018069900047,20,C01806900001,20,N,SOLID,00001
C018069,90005,BH,2018069900054,13,C01806900002,3,Y,PACK,
C018069,90005,BH,2018069900054,13,C01806900003,3,Y,PACK,
C018069,90005,BH,2018069900054,13,C01806900004,4,Y,PACK,
C018069,90005,BH,2018069900054,13,C01806900001,3,Y,PACK,
C018070,00001,H,2018070000019,1,C01807000001,1,N,SINGLE,
C018070,00002,H,2018070000026,1,C01807000002,1,N,SINGLE,
C018070,00003,H,2018070000033,1,C01807000003,1,N,SINGLE,
C018070,00004,H,2018070000040,1,C01807000004,1,N,SINGLE,
C018070,90001,BH,2018070900012,20,C01807000001,20,N,SOLID,00001
C018070,90002,BH,2018070900029,20,C01807000002,20,N,SOLID,00002
C018070,90003,BH,2018070900036,20,C01807000003,20,N,SOLID,00003
C018070,90004,BH,2018070900043,20,C01807000004,20,N,SOLID,00004
C018070,90005,BH,2018070900050,8,C01807000001,1,Y,PACK,
C018070,90005,BH,2018070900050,8,C01807000002,4,Y,PACK,
C018070,90005,BH,2018070900050,8,C01807000003,1,Y,PACK,
C018070,90005,BH,2018070900050,8,C01807000004,2,Y,PACK,
C018071,00001,H,2018071000018,1,C01807100001,1,N,SINGLE,
C018071,00002,H,2018071000025,1,C01807100002,1,N,SINGLE,
C018071,00003,H,2018071000032,1,C01807100003,1,N,SINGLE,
C018071,00004,H,2018071000049,1,C01807100004,1,N,SINGLE,
C018071,90001,BH,2018071900011,20,C01807100002,20,N,SOLID,00002
C018071,90002,BH,2018071900028,20,C01807100003,20,N,SOLID,00003
C018071,90003,BH,2018071900035,20,C01807100004,20,N,SOLID,00004
C018071,90004,BH,2018071900042,20,C01807100001,20,N,SOLID,00001
C018071,90005,BH,2018071900059,16,C01807100002,4,Y,PACK,
C018071,90005,BH,2018071900059,16,C01807100003,4,Y,PACK,
C018071,90005,BH,2018071900059,16,C01807100004,5,Y,PACK,
C018071,90005,BH,2018071900059,16,C01807100001,3,Y,PACK,
C018074,00001,BH,2018074000015,1,C01807400001,1,N,SINGLE,
C018074,00002,BH,2018074000022,1,C01807400002,1,N,SINGLE,
C018074,00003,BH,2018074000039,1,C01807400003,1,N,SINGLE,
C018074,00004,BH,2018074000046,1,C01807400004,1,N,SINGLE,
C018074,90001,BH,2018074900018,40,C01807400001,40,N,SOLID,00001
C018074,90002,BH,2018074900025,40,C01807400002,40,N,SOLID,00002
C018074,90003,BH,2018074900032,40,C01807400003,40,N,SOLID,00003
C018074,90004,BH,2018074900049,40,C01807400004,40,N,SOLID,00004
C018074,90005,BH,2018074900056,7,C01807400001,1,Y,PACK,
C018074,90005,BH,2018074900056,7,C01807400002,4,Y,PACK,
C018074,90005,BH,2018074900056,7,C01807400003,1,Y,PACK,
C018074,90005,BH,2018074900056,7,C01807400004,1,Y,PACK,
C018075,00001,BH,2018075000014,1,C01807500001,1,N,SINGLE,
C018075,00002,BH,2018075000021,1,C01807500002,1,N,SINGLE,
C018075,00003,BH,2018075000038,1,C01807500003,1,N,SINGLE,
C018075,00004,BH,2018075000045,1,C01807500004,1,N,SINGLE,
C018075,90001,BH,2018075900017,40,C01807500002,40,N,SOLID,00002
C018075,90002,BH,2018075900024,40,C01807500003,40,N,SOLID,00003
C018075,90003,BH,2018075900031,40,C01807500004,40,N,SOLID,00004
C018075,90004,BH,2018075900048,40,C01807500001,40,N,SOLID,00001
C018075,90005,BH,2018075900055,18,C01807500002,4,Y,PACK,
C018075,90005,BH,2018075900055,18,C01807500003,5,Y,PACK,
C018075,90005,BH,2018075900055,18,C01807500004,6,Y,PACK,
C018075,90005,BH,2018075900055,18,C01807500001,3,Y,PACK,
C018130,00001,BH,2018130000010,1,C01813000001,1,N,SINGLE,
C018130,00002,BH,2018130000027,1,C01813000002,1,N,SINGLE,
C018130,00003,BH,2018130000034,1,C01813000003,1,N,SINGLE,
C018130,00004,BH,2018130000041,1,C01813000004,1,N,SINGLE,
C018130,90001,BH,2018130900013,40,C01813000001,40,N,SOLID,00001
C018130,90002,BH,2018130900020,40,C01813000002,40,N,SOLID,00002
C018130,90003,BH,2018130900037,40,C01813000003,40,N,SOLID,00003
C018130,90004,BH,2018130900044,40,C01813000004,40,N,SOLID,00004
C018130,90005,BH,2018130900051,7,C01813000001,1,Y,PACK,
C018130,90005,BH,2018130900051,7,C01813000002,4,Y,PACK,
C018130,90005,BH,2018130900051,7,C01813000003,1,Y,PACK,
C018130,90005,BH,2018130900051,7,C01813000004,1,Y,PACK,
C018131,00001,BH,2018131000019,1,C01813100001,1,N,SINGLE,
C018131,00002,BH,2018131000026,1,C01813100002,1,N,SINGLE,
C018131,00003,BH,2018131000033,1,C01813100003,1,N,SINGLE,
C018131,00004,BH,2018131000040,1,C01813100004,1,N,SINGLE,
C018131,90001,BH,2018131900012,40,C01813100002,40,N,SOLID,00002
C018131,90002,BH,2018131900029,40,C01813100003,40,N,SOLID,00003
C018131,90003,BH,2018131900036,40,C01813100004,40,N,SOLID,00004
C018131,90004,BH,2018131900043,40,C01813100001,40,N,SOLID,00001
C018131,90005,BH,2018131900050,18,C01813100002,4,Y,PACK,
C018131,90005,BH,2018131900050,18,C01813100003,5,Y,PACK,
C018131,90005,BH,2018131900050,18,C01813100004,6,Y,PACK,
C018131,90005,BH,2018131900050,18,C01813100001,3,Y,PACK,
C018132,00001,BH,2018132000018,1,C01813200001,1,N,SINGLE,
C018132,00002,BH,2018132000025,1,C01813200002,1,N,SINGLE,
C018132,00003,BH,2018132000032,1,C01813200003,1,N,SINGLE,
C018132,00004,BH,2018132000049,1,C01813200004,1,N,SINGLE,
C018132,90001,BH,2018132900011,50,C01813200001,50,N,SOLID,00001
C018132,90002,BH,2018132900028,50,C01813200002,50,N,SOLID,00002
C018132,90003,BH,2018132900035,50,C01813200003,50,N,SOLID,00003
C018132,90004,BH,2018132900042,50,C01813200004,50,N,SOLID,00004
C018132,90005,BH,2018132900059,8,C01813200001,1,Y,PACK,
C018132,90005,BH,2018132900059,8,C01813200002,4,Y,PACK,
C018132,90005,BH,2018132900059,8,C01813200003,1,Y,PACK,
C018132,90005,BH,2018132900059,8,C01813200004,2,Y,PACK,
